,Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,SalePrice_norm,YesPool,Yes2F,YesGarage,YesBsmt,YesFireplace,TotalLvgSF,TotalQuality,TotalSF,TotalBath,TotalPorchSF,TotalLvgSF_Qual,TotalCondQual
2574,2574,4.300278327162467,RL,31.188030996955913,20.97997009529197,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,3.9844166875627045,1.0259519680056002e+52,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,133.73124251439293,Unf,0.0,59.751526778199455,1022.0,GasA,Gd,Y,SBrkr,7.924676601543059,0.0,0.0,8.583408177943863,0.0,0.7085884032361374,1,0.0,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,Detchd,2.2456912242803347e+124,Unf,2.0,747.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,WD ,,,0,0,1,1,0,48.00168335423673,40.801625121993396,13.30046654092863,1.5,0.0,116.15324799906975,25
2575,2575,8.394950966035468,RH,16.69740772504967,16.343284457253944,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,3.9844166875627045,1.085573469183424e+52,2001,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,110.68196877491896,1337.0,GasA,Ex,Y,SBrkr,8.275424314263743,0.0,0.0,8.992606974665655,0.0,0.0,2,0.0,2,0.7509514583083404,Gd,1.8970859567358926,Typ,0.9003031951550163,TA,Attchd,2.5182133393435704e+124,Fin,2.0,511.0,TA,TA,Y,39.15981923444818,12.967074129772213,0.0,0.0,0.0,0.0,0.0,7,2007,WD ,,,0,0,1,1,1,53.60885018692379,47.79991882183636,12.826823733888745,2.0,44.37162926771678,134.02389287712063,30
2576,2576,7.315959199956679,RL,32.74289477233138,19.09245958807344,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,5.336695698030829,8.509633500848557e+51,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,12.714037932571637,TA,TA,CBlock,TA,TA,Av,GLQ,125.43733011933921,Unf,0.0,62.27868126923157,1010.0,GasA,Gd,Y,SBrkr,7.962272158343481,0.0,0.0,8.62715419492665,0.9953655835411324,0.0,1,0.0,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,Attchd,1.4153815358789856e+124,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,WD ,,,0,0,1,1,0,48.1755018691593,63.230894946193615,13.27020405778193,2.0,0.0,129.22466859990482,42
2577,2577,4.300278327162467,RL,29.92434476220447,19.318865315375632,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,3.9844166875627045,8.440307410156834e+51,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,85.54218324057972,864.0,GasA,Gd,Y,SBrkr,7.707272165334926,0.0,0.0,8.330978885625344,0.0,0.0,1,0.0,3,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,Attchd,1.4430298410296069e+124,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,Oth,,,0,0,1,1,0,44.78497796561346,34.29264553707112,11.604902766994549,1.0,0.0,104.28867117238174,20
2578,2578,9.575431825058283,RM,11.766939648265808,13.105058144149842,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,3.2749531000002285,8.440307410156834e+51,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,126.34855227418215,Unf,0.0,26.276410598306693,630.0,GasA,TA,Y,SBrkr,7.3022391791534105,0.0,0.0,7.863162498681318,0.9953655835411324,0.0,1,0.0,1,0.7509514583083404,TA,1.4487999894022248,Typ,0.0,None,Attchd,1.3882493468409403e+124,Unf,1.0,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2009,WD ,,,0,0,1,1,0,39.280127273783975,28.282573428507142,12.369045265286196,2.0,0.0,87.84871469046716,16
2579,2579,8.394950966035468,RM,27.009584398662987,18.072465430997795,IR1,Lvl,FR3,Gtl,Mitchel,Norm,Norm,TwnhsE,SFoyer,6,3.9844166875627045,1.0426654888055092e+52,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.33036597569782,TA,TA,PConc,Ex,TA,Av,Rec,9.409036769516888,GLQ,12.628941547489692,0.0,920.0,GasA,Ex,Y,SBrkr,7.81071083438681,0.0,0.0,8.4509667811444,1.984482312595674,0.0,0,1.0684050848584057,0,0.7509514583083404,TA,1.4487999894022248,Typ,0.0,None,Attchd,2.289026550114759e+124,Fin,2.0,460.0,TA,TA,Y,0.0,9.757977437663815,0.0,0.0,0.0,0.0,0.0,6,2007,WD ,,,0,0,1,1,0,46.12782505907945,47.79991882183636,13.798204119207444,2.5,15.004875753080439,116.0995258981368,30
2580,2580,6.607841250151849,RL,33.357589155594184,20.05179446498706,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,4.670325952935469,9.852609642350986e+51,1989,Gable,CompShg,Plywood,Plywood,BrkFace,25.243956306437184,Gd,TA,CBlock,Gd,TA,Av,GLQ,109.92425919532589,Unf,0.0,52.99323326362925,807.0,GasA,Gd,Y,SBrkr,8.106349234793575,979.9407485483688,0.0,9.604319687693053,0.0,0.0,2,1.0684050848584057,3,0.7509514583083404,Gd,2.222184992560414,Typ,0.9003031951550163,TA,Attchd,2.0019711368392677e+124,Fin,2.0,575.0,TA,TA,Y,0.0,14.482879512395318,0.0,6.3973676155473544,0.0,0.0,0.0,1,2007,WD ,,,0,1,1,1,1,54.542409829141576,63.230894946193615,14.59705017233885,2.5,54.52745776966434,145.4856155707475,42
2581,2581,6.607841250151849,RL,38.433821998192094,20.327878801694947,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9844166875627045,1.1121075012003155e+52,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,26.816772730740052,Gd,TA,PConc,Ex,TA,Av,GLQ,202.56310896142256,Unf,0.0,31.87285634539703,1136.0,GasA,Ex,Y,SBrkr,8.06230194162127,1645.0306351852425,0.0,9.951417199651994,0.9953655835411324,0.0,2,1.0684050848584057,4,0.7509514583083404,Gd,2.5890144923758043,Typ,0.9003031951550163,Gd,BuiltIn,2.6662930628567656e+124,Fin,3.0,872.0,TA,TA,Y,48.25647731289664,19.751415610504434,0.0,0.0,0.0,0.0,0.0,6,2007,WD ,,,0,1,1,1,1,60.570903473981275,63.230894946193615,15.756520744717765,3.5,61.60633060789471,160.8535916070266,40
2582,2582,6.607841250151849,RL,31.188030996955913,19.479223781148207,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,4.670325952935469,1.0596341448813692e+52,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,203.32573641977882,Unf,0.0,27.84322695064453,1108.0,GasA,Ex,Y,SBrkr,8.029772422929696,1209.2062785842663,0.0,9.693151739532194,0.9953655835411324,0.0,2,1.0684050848584057,3,0.7509514583083404,Gd,2.35700115516981,Typ,0.9003031951550163,TA,Detchd,2.3781538321315366e+124,RFn,2.0,583.0,TA,TA,Y,60.072322817555666,20.759086981516738,0.0,0.0,0.0,0.0,0.0,6,2006,WD ,,,0,1,1,1,1,57.73651420872748,63.230894946193615,15.385502966931313,3.5,71.22311492929765,153.6313674485326,42
2583,2583,4.300278327162467,RL,26.347109173140986,20.145080128261203,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4.670325952935469,7.279499858675375e+51,1952,Gable,CompShg,MetalSd,MetalSd,Stone,10.248626769488265,TA,TA,CBlock,TA,TA,No,Rec,50.85491315594519,Unf,0.0,66.98952327240039,720.0,GasA,Ex,Y,FuseA,7.7338875202731465,0.0,0.0,8.361832449899172,0.9953655835411324,0.0,1,0.0,2,0.7509514583083404,Gd,1.6940883969616136,Typ,0.0,None,Attchd,9.78193817987959e+123,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,WD ,,,0,0,1,1,0,43.402661869747526,47.79991882183636,12.08724568006837,2.0,0.0,109.55860672271548,30
2584,2584,9.221581512008164,RM,11.766939648265808,13.485834478069936,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,3.9844166875627045,8.579493434694661e+51,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,23.721913909033532,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,60.57723669489033,483.0,GasA,TA,Y,SBrkr,6.965394246149506,602.394313479401,0.0,8.530819941487973,0.0,0.0,1,1.0684050848584057,2,0.7509514583083404,TA,1.8970859567358926,Typ,0.9003031951550163,Po,Attchd,1.4430298410296069e+124,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD ,,,0,1,1,1,1,41.881650048622284,47.79991882183636,11.969045407770817,1.5,0.0,105.90496512372012,30
2585,2585,4.300278327162467,RL,38.14198865732023,20.523487733898715,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,3.9844166875627045,1.1392489551493666e+52,2007,Hip,CompShg,VinylSd,VinylSd,Stone,23.905171659379004,Gd,TA,PConc,Ex,TA,No,GLQ,208.93647075530868,Unf,0.0,66.85022951239885,1582.0,GasA,Ex,Y,SBrkr,8.496951586109558,0.0,0.0,9.252283850802328,0.9953655835411324,0.0,2,0.0,3,0.7509514583083404,Gd,2.222184992560414,Typ,0.0,None,Attchd,2.8228392203700986e+124,Fin,3.0,905.0,TA,TA,Y,52.681604584705646,15.436545104600555,0.0,0.0,0.0,0.0,0.0,1,2008,New,,,0,0,1,1,0,57.43335288683285,63.230894946193615,14.839511391892017,3.0,57.51609814713633,152.8585537293411,40
2586,2586,6.182484906958001,RM,23.289846131925756,17.73770570767902,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4.670325952935469,5.8645269299368875e+51,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,96.17971313723204,Unf,0.0,54.53658854733447,756.0,GasA,Gd,Y,FuseA,7.764286786243294,447.4611011012999,0.0,8.926993120814128,0.9953655835411324,0.0,1,0.0,2,0.7509514583083404,Gd,2.0705512392897854,Typ,0.0,None,Detchd,5.865642740237449e+123,Unf,2.0,379.0,TA,TA,Y,11.809954659232616,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,WD ,,,0,1,1,1,0,47.93383596298151,47.79991882183636,13.411662978366314,2.0,10.849722946860787,120.43077840759598,30
2587,2587,7.153069972860614,RL,33.96833036161575,19.443365151197302,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,8,3.9844166875627045,1.0511176989550764e+52,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,45.969744947913696,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,102.4673956144301,1173.0,GasA,Ex,Y,SBrkr,8.114106103911494,1244.6123917247965,0.0,9.768190274034596,0.0,0.0,2,1.0684050848584057,3,0.7509514583083404,Gd,2.4784511538138516,Typ,0.9003031951550163,TA,Attchd,2.333175796696031e+124,Fin,2.0,516.0,TA,TA,Y,0.0,18.1982726293056,0.0,0.0,0.0,0.0,0.0,9,2008,WD ,,,0,1,1,1,1,58.947562401821,63.230894946193615,14.31922565973766,2.5,33.19317583862673,156.71789465469405,40
2588,2588,5.082395977894405,RM,26.347109173140986,17.73770570767902,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,4.670325952935469,6.869936781203367e+51,1995,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,N,SBrkr,7.620922415592484,0.0,0.0,8.230974355831004,0.0,0.0,1,0.0,1,0.7509514583083404,TA,2.0705512392897854,Min2,0.0,None,Attchd,5.750600632725109e+123,Unf,1.0,164.0,TA,TA,P,0.0,10.77207168020771,0.0,0.0,0.0,0.0,0.0,6,2008,WD ,,,0,0,1,0,0,32.60469536885209,47.79991882183636,11.424273267419009,1.0,16.9864561391756,83.56945463631365,30
2589,2589,6.607841250151849,RL,31.188030996955913,24.007118630154153,IR2,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,3.9844166875627045,8.235494206580758e+51,1967,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,74.70222783629588,ALQ,12.115660902272085,0.0,1013.0,GasA,TA,Y,SBrkr,8.089576677313861,1180.1480706050693,0.0,9.714829266716729,0.0,0.7085884032361374,2,1.0684050848584057,3,0.7509514583083404,TA,2.222184992560414,Min2,0.0,None,Attchd,1.3098565038996896e+124,Fin,2.0,538.0,TA,TA,Y,93.87273291982896,0.0,0.0,0.0,26.407448509819112,0.0,0.0,6,2009,WD ,,,0,1,1,1,0,57.24732444958928,40.801625121993396,15.456141492223015,3.0,99.50701681794678,137.48841021394153,25
2590,2590,4.300278327162467,RL,36.07643677837235,20.38530167852081,IR1,Lvl,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,3.9844166875627045,1.148433322872524e+52,2008,Gable,CompShg,VinylSd,VinylSd,Stone,22.146937913841743,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,114.53488085287405,1417.0,GasA,Ex,Y,SBrkr,8.361944618452187,0.0,0.0,9.093913713846618,0.0,0.0,2,0.0,3,0.7509514583083404,Ex,2.0705512392897854,Typ,0.0,None,Attchd,2.876983274345273e+124,RFn,2.0,554.0,TA,TA,Y,0.0,12.136975405978168,0.0,0.0,0.0,0.0,0.0,7,2008,New,,,0,0,1,1,0,54.98854640961998,55.278932360191156,13.018065897585394,2.0,19.748840757592102,142.0936581942372,35
2591,2591,5.944695580333677,RM,24.66480549356318,16.56484049823773,IR1,Bnk,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Unf,5,5.336695698030829,6.063961563848268e+51,1950,Gable,CompShg,WdShing,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,LwQ,42.43890055084299,Unf,0.0,65.86937840873254,672.0,GasA,Ex,Y,SBrkr,7.670943780008923,0.0,0.0,8.288887975258408,0.0,0.0,1,0.0,3,0.7509514583083404,TA,1.8970859567358926,Typ,0.9003031951550163,TA,None,0.0,None,0.0,0.0,None,None,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD ,,,0,0,0,1,1,42.37430394048451,55.278932360191156,11.881079758491078,1.0,0.0,110.82670749645001,35
2592,2592,8.394950966035468,RL,18.980205641495253,16.13586476156556,Reg,Lvl,Inside,Mod,Edwards,Norm,Norm,TwnhsE,1Story,5,4.670325952935469,9.460875084039124e+51,1984,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,17.177862804055085,Gd,Ex,CBlock,TA,TA,No,LwQ,82.08908798258982,GLQ,12.080053452911917,0.0,1038.0,GasA,Gd,Y,SBrkr,7.944857587342938,0.0,0.0,8.606887250726786,0.0,0.0,2,0.0,2,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,Attchd,1.8187202714392647e+124,RFn,1.0,264.0,TA,TA,Y,0.0,16.25321663640649,0.0,0.0,0.0,0.0,0.0,7,2007,WD ,,,0,0,1,1,0,48.31005722117529,47.79991882183636,14.140909350390281,2.0,28.6835711121016,121.33270797049268,30
2593,2593,9.221581512008164,RL,13.055644165875423,14.45643790440676,Reg,Lvl,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,3.9844166875627045,8.864348729526686e+51,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,86.94876812027846,Unf,0.0,61.690621295042334,804.0,GasA,TA,Y,SBrkr,7.614536359786946,900.9696231594176,0.0,9.218605787392445,0.0,0.0,2,1.0684050848584057,3,0.7509514583083404,TA,2.222184992560414,Typ,0.9003031951550163,TA,Detchd,1.558977788515842e+124,RFn,2.0,440.0,TA,TA,Y,33.3680368226855,0.0,0.0,0.0,0.0,0.0,0.0,9,2009,WD ,,,0,1,1,1,1,50.857294209648614,47.79991882183636,13.794933162385549,2.5,29.22314097346785,127.43631453278485,30
2594,2594,6.182484906958001,RM,19.351440741661445,16.57423599927948,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,5.986440105030452,5.5768784408160325e+51,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,72.14016858334907,648.0,GasA,TA,Y,FuseA,7.497542335866386,454.80323542581215,0.0,8.719410206212068,0.0,0.0,1,0.0,2,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,Detchd,2.0407209416705907e+124,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,WD ,,,0,1,1,1,0,45.189771560331174,71.64872528404014,12.316595437464557,1.0,0.0,125.18295733278633,48
2595,2595,6.981540182990563,RL,29.605515274360933,20.977955601786757,IR1,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,5.336695698030829,6.063961563848268e+51,1959,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,75.32719139964075,697.0,GasA,Ex,Y,SBrkr,8.025060968331557,842.2012429998405,0.0,9.454179426449189,0.0,0.0,1,1.0684050848584057,3,0.7509514583083404,TA,2.35700115516981,Typ,0.9003031951550163,Gd,Attchd,6.348638876506742e+123,Unf,2.0,365.0,Fa,TA,Y,0.0,15.010844998681739,0.0,0.0,0.0,0.0,0.0,11,2006,WD ,,,0,1,1,1,1,52.131566573124715,63.230894946193615,13.707137873347245,1.5,25.896494553681485,139.33223532071437,42
2596,2596,4.300278327162467,RL,26.679061984033904,19.482397540119365,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3.9844166875627045,8.509633500848557e+51,1971,Gable,CompShg,HdBoard,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,108.19417276317333,LwQ,9.399671092211609,40.93376637953305,950.0,GasA,TA,Y,SBrkr,7.829932320838133,0.0,0.0,8.473286580020003,0.0,0.0,1,0.0,3,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,Detchd,1.7167233998211036e+124,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,WD ,,,0,0,1,1,0,46.576375386770096,40.801625121993396,13.442534986451612,1.0,0.0,112.85853121309293,25
2597,2597,9.221581512008164,FV,17.46949354313914,16.2629616568823,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,3.9844166875627045,1.1301335173508958e+52,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,70.60948555727106,625.0,GasA,Ex,Y,SBrkr,7.292085995703232,752.4367238055893,0.0,8.88950276397247,0.0,0.0,2,1.0684050848584057,2,0.7509514583083404,Gd,1.8970859567358926,Typ,0.0,None,Detchd,2.7696879303907923e+124,Fin,2.0,625.0,TA,TA,Y,0.0,11.474777277822152,0.0,0.0,0.0,0.0,0.0,3,2008,WD ,,,0,1,1,1,0,46.3223017998411,55.278932360191156,12.633322498575481,2.5,18.395342357535835,120.62719693470386,35
2598,2598,4.300278327162467,RL,40.16877107884469,20.03846413714548,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,3.9844166875627045,1.0342770617334185e+52,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,92.73270900197613,BLQ,11.122624435930163,47.54359572257136,1200.0,GasA,Ex,Y,SBrkr,8.133851348891497,0.0,0.0,8.827152904939872,0.9953655835411324,0.0,2,0.0,3,0.7509514583083404,Gd,2.0705512392897854,Typ,0.0,None,Attchd,2.2456912242803347e+124,RFn,2.0,521.0,TA,TA,Y,0.0,7.681464448066668,0.0,0.0,0.0,0.0,0.0,8,2007,WD ,,,0,0,1,1,0,51.28141012369073,47.79991882183636,14.143879965008335,3.0,11.15032666581751,128.4520745941291,30
2599,2599,7.315959199956679,RL,32.74289477233138,19.419300827170094,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5.336695698030829,8.235494206580758e+51,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,16.675606253307855,TA,TA,PConc,TA,TA,Av,ALQ,142.8823891087862,Rec,10.284480874639303,28.352279730863394,1141.0,GasA,Gd,Y,SBrkr,8.068029562505371,0.0,0.0,8.75036089075945,0.9953655835411324,0.0,1,0.0,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,Attchd,1.3098565038996896e+124,Unf,1.0,568.0,TA,TA,Y,0.0,13.934267075145534,0.0,0.0,0.0,0.0,0.0,7,2006,WD ,,,0,0,1,1,0,50.2292492206754,55.278932360191156,14.2420149140107,2.0,23.543128480302897,130.31225603917545,35
2600,2600,8.394950966035468,RL,23.980735094656833,16.284875958963077,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,4.670325952935469,8.936935950866462e+51,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,135.3314343480729,Unf,0.0,62.571250420021684,1069.0,GasA,TA,Y,SBrkr,7.983121379519188,0.0,0.0,8.651426141650925,0.0,0.0,2,0.0,2,0.7509514583083404,TA,1.6940883969616136,Typ,0.0,None,Attchd,1.5893533825340336e+124,RFn,2.0,440.0,TA,TA,Y,0.0,11.587774358295666,0.0,0.0,24.837049386827605,0.0,0.0,10,2008,COD,,,0,0,1,1,0,48.89940698736657,55.278932360191156,13.404359179265022,2.0,51.31283688378911,127.01710364234441,36
2601,2601,4.300278327162467,RL,31.188030996955913,19.255512149916306,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4.670325952935469,8.792314794757312e+51,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,81.44743043133067,BLQ,10.833830185939169,31.989464003029013,938.0,GasA,TA,Y,SBrkr,7.813473611790377,0.0,0.0,8.454174446368503,0.9953655835411324,0.0,1,0.0,3,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,Detchd,1.5893533825340336e+124,Unf,1.0,308.0,TA,TA,Y,40.93638342122012,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,WD ,,,0,0,1,1,0,46.332504157525136,47.79991882183636,13.549370987057626,2.0,35.4851224657001,116.59053396260705,30
2602,2602,4.300278327162467,RL,27.338705141685086,20.638617652218624,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,3.9844166875627045,1.1121075012003155e+52,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,99.39568712525434,1114.0,GasA,Ex,Y,SBrkr,8.036809037188263,0.0,0.0,8.713966493162658,0.0,0.0,1,1.0684050848584057,3,0.7509514583083404,Gd,2.0705512392897854,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,9.6238993475985,0.0,0.0,0.0,0.0,0.0,8,2009,WD ,,,0,0,0,1,0,49.736707256896516,40.801625121993396,12.306509987523679,1.5,14.747585892953277,120.16173970083808,25
2603,2603,8.394950966035468,FV,20.45093418124369,16.101683727619218,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,3.9844166875627045,1.148433322872524e+52,2008,Gable,CompShg,VinylSd,VinylSd,Stone,23.085148660729736,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,128.62700710351868,1726.0,GasA,Ex,Y,SBrkr,8.612211225884355,0.0,0.0,9.387768961620164,0.0,0.0,2,1.0684050848584057,2,0.7509514583083404,Gd,2.0705512392897854,Typ,0.9003031951550163,Gd,Attchd,2.876983274345273e+124,Fin,2.0,561.0,TA,TA,Y,0.0,25.357912469846323,0.0,0.0,0.0,0.0,0.0,1,2009,New,,,0,0,1,1,1,59.51479573077849,47.79991882183636,13.579059821093987,2.5,51.181913704088025,148.14520383232085,30
2604,2604,5.944695580333677,RL,26.013696170982673,18.345768403500966,Reg,HLS,Corner,Mod,NAmes,Artery,Norm,1Fam,1.5Unf,6,4.670325952935469,7.400658408671488e+51,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,83.65378050409916,832.0,GasA,Gd,Y,SBrkr,7.658612357757924,0.0,0.0,8.27460637788099,0.0,0.0,1,0.0,2,0.7509514583083404,Gd,1.6940883969616136,Typ,0.0,None,Detchd,1.188680546270238e+124,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,WD ,,,0,0,1,1,0,44.09080165214077,55.278932360191156,11.502951387543849,1.0,0.0,115.08950313736517,36
2605,2605,6.981540182990563,RL,23.980735094656833,18.308726404224604,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,5.986440105030452,5.483974332212637e+51,1990,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,68.91867567062754,600.0,GasA,Ex,Y,SBrkr,7.298187226786204,721.3484714603832,0.0,8.862362962328254,0.0,0.0,1,0.0,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.9003031951550163,Gd,Detchd,5.004619386696077e+123,Unf,1.0,215.0,Fa,TA,Y,0.0,16.87687062668262,0.0,0.0,24.511076383036126,0.0,0.0,5,2009,WD ,,,0,1,1,1,1,45.83900867809321,80.52592713198611,12.582577711782426,1.0,58.005683181941606,130.3795261890218,56
